datetime,Evaporator temp,Souce_temp_in,Souce_temp_out,Condensor temp,Condensor pressure,Sink_temp_in,Sink_temp_out,COP,Compressor Power1 [W],Compressor Power2 [W],Condensor load[W],Temp difference,Intermediate pressure [bar],Vapour fraction Flash tank,error
2025/05/18 09:15:00,9.84,17.1,13.73,92.58,22.35,65.22,82.83,3.0488316422884476,2229234.991358284,2565889.0699589495,14620133.11,54.79638456424692,9.06,0.19445267543230732,
2025/05/18 11:45:00,9.18,17.23,13.49,92.51,22.32,64.28,83.35,3.1032724095851623,2414078.2599161817,2700574.804078674,15872771.474999994,55.118394597824306,9.14,0.1901696558490148,
2025/05/18 14:15:00,9.99,17.58,14.1,93.01,22.24,63.67,83.87,3.145281374117948,2385535.3235887717,2798594.397343947,16306233.411111113,54.58378605126126,8.98,0.19469370559297577,
2025/05/18 17:00:00,10.37,17.9,14.41,93.1,22.27,64.35,83.72,3.1391383803668633,2351387.962846559,2667430.539665886,15755425.638333336,54.00826795070884,9.16,0.18661176129638654,
2025/05/18 19:30:00,10.39,17.96,14.46,93.0,22.38,64.08,83.45,3.1317356138673604,2326018.073457513,2706388.6886449647,15760823.41166667,53.66895072078978,9.07,0.18808270768740537,
2025/05/18 22:00:00,10.14,17.88,14.29,92.94,22.24,63.82,83.19,3.138969571210086,2348793.7164661577,2648018.3183811344,15685479.492222222,53.74874304680657,9.16,0.18304454202600312,
2025/05/19 00:30:00,9.2,17.79,13.91,97.12,24.6,64.04,86.82,3.0464512343069927,2551393.4812087403,2913377.3981787837,16648757.937777767,56.402945957064844,9.59,0.1851670064205237,
2025/05/19 03:00:00,8.16,17.65,13.55,98.46,25.58,64.04,90.54,3.012082748346844,2814909.4275286705,3281910.8626095117,18364742.916666668,56.51523758491629,9.56,0.18246009987863995,
2025/05/19 05:30:00,9.04,17.39,13.67,98.9,25.46,65.41,90.67,3.019877551836181,2735499.798412206,3106077.068185011,17641501.203333333,56.15459331872876,9.66,0.17549679499377668,
2025/05/19 08:00:00,8.14,17.18,13.25,96.81,24.73,64.56,89.27,3.035042032344913,2700780.7172915344,3088666.441837308,17571836.974999994,55.89952859488261,9.44,0.18033774116692705,
2025/05/19 10:30:00,11.1,17.19,14.3,93.99,22.12,63.23,83.23,3.0362952844769646,2089664.600744088,2501258.0474487245,13940067.777777784,53.74304603857411,8.88,0.1993572014894087,
2025/05/19 13:00:00,11.35,17.54,14.66,93.9,21.95,64.22,82.76,2.978726076496126,1995193.183972027,2347978.8095577536,12937727.000000004,52.72833390978974,8.92,0.1955415249291671,
2025/05/19 15:30:00,10.86,17.94,14.56,93.17,22.2,64.41,82.3,3.0720781430886857,2150482.021679294,2431484.698255557,14076749.481666666,53.063961343201356,9.17,0.18395515445288232,
2025/05/19 18:00:00,10.94,18.31,14.82,93.1,22.41,64.6,81.83,3.0587026208081425,2129383.2594791884,2422342.562128286,13922936.976666668,53.468231599309945,9.25,0.18897524329214715,
2025/05/20 01:30:00,11.04,18.22,14.77,93.51,22.27,64.63,83.59,3.1097607671739484,2307927.9890525276,2632733.2051082766,15364916.453333339,55.31265799489182,9.24,0.20427692831318794,
2025/05/20 04:00:00,8.51,18.03,13.97,96.18,24.84,64.64,87.42,3.0620247922845554,2869604.597690372,3227912.9773486187,18671397.934444446,56.300845580502994,9.64,0.17922074360562265,
2025/05/20 06:30:00,9.97,17.75,14.2,94.28,22.58,64.56,84.63,3.1202806203695386,2430711.7931051445,2781868.4721052297,16265376.929999992,54.12646636084304,9.13,0.18917159274942857,
2025/05/20 09:00:00,10.75,17.55,14.26,93.53,22.25,64.33,82.99,3.104913859384542,2301930.724560726,2573718.8730286355,15139133.753333328,53.098811195357655,9.15,0.1788927015678507,
2025/05/20 21:30:00,11.26,18.57,15.13,93.04,22.28,64.4,83.78,3.17530170304873,2351234.681062317,2632750.634127303,15826341.079999996,53.01386853902693,9.28,0.1792637275920483,
2025/05/21 00:00:00,11.61,18.48,15.23,93.5,22.22,64.57,83.91,3.1737903718233706,2377303.9142342894,2648629.9632259305,15951989.79,53.50114487102667,9.3,0.18489960256927593,
2025/05/21 02:30:00,11.68,18.27,15.05,93.92,22.23,64.92,84.11,3.146403874072222,2348354.4763575844,2636685.6050263294,15685663.992777774,53.90388929035055,9.26,0.19006016111055796,
2025/05/21 05:00:00,8.09,18.04,13.87,95.95,24.72,65.27,87.16,3.0615421357492756,2756830.106748156,3104884.8011792176,17946493.39388889,56.08496050803086,9.62,0.1798810364675385,
2025/05/21 07:30:00,10.21,17.84,14.31,92.94,22.3,64.83,83.15,3.085084755285596,2268446.8739791326,2587137.1995917987,14980493.000000006,54.92959287999611,9.18,0.1979210108178167,
2025/05/21 10:00:00,8.72,17.86,13.9,97.54,25.28,64.48,88.32,3.007951204843598,2543693.9369647377,2934039.562466822,16477325.919999987,55.626888796900346,9.63,0.17834839699987987,
2025/05/21 12:30:00,11.75,17.83,15.05,94.15,22.06,64.24,83.8,3.0488897501149532,2054336.6125804,2439002.2297754027,13700384.72,53.393027430294694,8.99,0.20081222030418788,
2025/05/21 15:00:00,11.36,18.1,14.87,94.05,22.72,64.0,83.59,3.0727148617511686,2234961.333431298,2567579.4123178776,14757485.471666668,53.74111611047448,9.25,0.1893827708848362,
2025/05/21 17:30:00,10.16,18.15,14.43,93.64,22.78,63.72,83.74,3.13724739425768,2441758.0486926213,2747135.568079467,16279482.107777774,54.59650274533789,9.32,0.18575451484160435,
2025/05/21 20:00:00,10.43,18.25,14.64,93.74,22.79,63.42,83.89,3.1547891317511163,2467065.3060052334,2787632.972702456,16578141.250000002,54.355454975344344,9.31,0.18516139041630345,
2025/05/21 22:30:00,10.3,18.16,14.49,93.84,22.75,63.12,84.19,3.1754752460477915,2524608.971324614,2853808.5665866365,17079723.60111111,54.681476596366224,9.29,0.18548168944819515,
2025/05/22 01:00:00,10.9,18.1,14.68,95.0,23.12,64.54,85.48,3.0838639171513047,2340546.212323444,2706444.2910351106,15564879.989999996,54.758696582277025,9.31,0.19213368689157473,
2025/05/22 03:30:00,8.19,18.04,13.91,97.53,25.66,64.32,89.42,3.01912519602242,2866552.5535896528,3333323.8620905974,18718828.394444447,56.989581178832964,9.66,0.18533148128709942,
2025/05/22 06:00:00,9.08,17.93,13.98,97.64,25.2,64.09,88.75,3.0124092651389156,2827746.8435987006,3205542.5031255083,18175369.409999996,56.80980963413475,9.69,0.19065652753222537,
2025/05/22 08:30:00,9.58,17.77,13.97,93.82,22.99,63.26,85.53,3.11227190417798,2486153.9005158017,2853274.375495157,16618383.735555554,56.25938433241589,9.27,0.19884004983453032,
2025/05/22 14:15:00,10.6,17.97,14.53,94.9,23.08,65.01,84.75,3.048654999745657,2238354.6744000283,2584060.0362491137,14702477.019999996,53.46317125108726,9.25,0.1833313237562167,
2025/05/22 16:45:00,10.64,18.27,14.76,94.66,23.3,64.68,84.97,3.102999661317588,2386632.5085567143,2751027.1255781483,15942808.884444438,53.688151060823486,9.32,0.18143204476390326,
2025/05/22 19:15:00,10.04,18.23,14.5,94.76,23.08,64.34,85.19,3.1309221655783612,2482804.1426548744,2755301.724690101,16400742.049999995,54.13104635392949,9.42,0.17850609237366716,
2025/05/22 21:45:00,9.96,18.09,14.33,94.68,23.22,64.05,85.49,3.1362518001563537,2523381.248231634,2836493.7932358026,16810570.38222222,54.58973321889971,9.38,0.18086174521964724,
2025/05/23 00:15:00,8.52,17.9,13.85,99.44,26.27,64.34,90.14,2.991998469868158,2631673.0079587633,3070618.0548060043,17061819.5,56.16558654925478,9.75,0.17642500687831048,
2025/05/23 02:45:00,8.65,17.78,13.89,100.45,26.49,64.52,92.82,2.978826975717078,2915313.675680849,3402914.000113606,18821561.18333333,57.56022759600904,9.78,0.18520672115659104,
2025/05/23 05:15:00,6.2,17.58,13.46,101.12,27.26,64.68,93.59,2.931486312859027,2895415.593604175,3595807.7164249346,19029541.727777775,58.931795981147445,9.63,0.20008554465870929,
2025/05/23 07:45:00,8.52,17.43,13.47,102.68,27.97,64.83,93.56,2.884111222680521,2671889.466788636,3181086.1695651636,16881181.38055556,57.68843503904873,9.91,0.18557517569391013,
2025/05/23 10:15:00,8.59,17.43,13.52,96.64,24.73,64.37,88.65,3.0185435706409565,2593497.5034398283,3009649.2177460007,16913938.995555557,57.2784156564033,9.5,0.19603280158718656,
2025/05/23 12:45:00,8.86,17.65,13.81,96.34,24.19,65.46,87.41,3.0675585999121173,2664271.8284692112,3001075.2506968514,17379423.44722222,56.70482416979905,9.55,0.1890117233004164,
2025/05/23 15:15:00,9.5,17.97,14.12,96.29,24.5,66.56,86.78,3.0259510553672855,2484385.676563862,2795812.452155629,15978195.60333333,55.94714859214736,9.66,0.18344100056004148,
2025/05/23 17:45:00,9.98,18.11,14.39,96.58,24.14,65.95,87.48,3.0857949243841145,2582023.734368049,2938669.2773142178,17036379.207222223,55.72730180628463,9.54,0.1875756820422983,
2025/05/23 20:15:00,9.65,18.13,14.3,96.4,24.23,65.04,87.07,3.0890538756976404,2660969.9035163196,2993074.328609413,17466298.24499999,56.10626432010224,9.61,0.1847029446688771,
2025/05/23 22:45:00,9.27,18.13,14.21,95.93,24.2,64.14,86.65,3.089575473354491,2704717.218808722,3023585.2833070853,17698667.580000002,55.891662758522784,9.6,0.18251093746440192,
2025/05/24 01:15:00,8.84,18.02,14.04,99.27,26.05,63.5,90.58,3.004406026680986,2783871.636128948,3264614.005905578,18172732.062222216,57.184248533759614,9.73,0.18577382850726054,
2025/05/24 03:45:00,8.33,17.8,13.72,99.63,26.52,63.99,90.83,2.965814479466769,2790206.7398545966,3274913.0863889907,17988612.35111111,57.50400973636346,9.77,0.18790961919776955,
2025/05/24 06:15:00,8.05,17.56,13.5,99.52,26.49,64.48,91.08,2.9581382056079026,2803464.0035600006,3267914.4305750853,17960568.266666662,57.565887555232564,9.76,0.18731286778321035,
2025/05/24 08:45:00,5.48,17.38,13.2,96.81,24.82,64.68,88.38,3.0246921542498266,2886053.331169413,3490086.782915047,19286499.09999999,57.7055151065893,9.26,0.20036544612425966,
2025/05/24 11:15:00,5.65,17.44,13.25,96.34,24.86,64.71,87.02,3.0325562991770014,2715852.4232396735,3257523.215087654,18115198.19388889,56.98407518577437,9.32,0.1927822257205245,
2025/05/24 13:45:00,9.97,17.71,14.09,95.09,23.48,64.73,85.48,3.070121529815696,2432112.7287076246,2810343.530682712,16095606.694444442,55.11113312796721,9.3,0.18917400700363918,
2025/05/24 17:15:00,8.59,18.09,13.98,97.85,25.62,64.85,89.35,3.0348987318614378,2786245.272199937,3097781.0690676467,17858028.22222222,55.103228744551586,9.79,0.1649989632799458,
2025/05/24 19:45:00,11.13,18.11,14.77,95.4,23.05,63.97,85.22,3.1030976427003063,2353360.3604626474,2660185.6368792476,15558192.222222222,53.48064860785405,9.35,0.1778961820703039,
2025/05/24 22:15:00,9.9,18.07,14.31,94.3,23.19,62.89,85.42,3.137831979557562,2477600.156672019,2814633.5604975005,16606785.39666667,53.90991559606505,9.31,0.1758294365198831,
2025/05/25 01:00:00,5.72,17.99,13.75,97.03,25.0,63.73,89.76,3.0601153105509473,2943717.09564842,3553527.5571478764,19882977.90111111,56.466690105611065,9.31,0.18717726150958205,
2025/05/25 03:30:00,5.56,17.88,13.69,98.19,25.53,65.4,89.28,3.0202307383750973,2716564.3779242784,3352120.022572127,18329430.97333333,56.451927629446175,9.34,0.1915905059257999,
2025/05/25 06:00:00,5.56,17.75,13.57,98.19,25.28,64.63,90.43,3.0283609266749565,2938443.666616786,3549233.360003488,19647678.966666676,57.186573535483035,9.36,0.1927617029126226,
2025/05/25 08:30:00,7.84,17.6,13.43,98.45,26.08,63.9,91.22,2.9906879123221275,2927608.943232666,3414081.430189798,18966635.282222223,57.07653235030352,9.63,0.18208836633368772,
2025/05/25 11:00:00,8.07,17.51,13.37,99.54,26.79,63.91,91.97,2.96378026745232,2796986.000585594,3289519.974473409,18039650.84777778,56.96979851752525,9.72,0.17784133373685662,
2025/05/25 13:30:00,9.41,17.59,13.86,99.69,25.72,64.45,91.37,3.0004703108341184,2652874.036204469,3092009.5387070365,17237984.206666663,56.17325951227838,9.63,0.18329086330731095,
2025/05/25 16:00:00,9.91,17.76,14.14,99.99,25.9,64.98,90.77,2.9604638671003785,2555919.8500085035,3008837.0116302446,16474871.214999992,55.91324422229093,9.65,0.18687655158184382,
2025/05/25 18:30:00,10.45,17.8,14.38,100.15,25.53,65.3,90.42,2.9679095261155117,2491584.9627588177,2947718.7430154807,16143996.000000002,56.22037417138671,9.62,0.19258885014715033,
2025/05/25 21:00:00,10.26,17.83,14.33,99.22,25.35,65.15,90.08,2.9697742831392917,2462092.857208999,2941554.161260679,16048229.064999994,56.29072726540778,9.55,0.19591216210029389,
2025/05/25 23:30:00,10.17,17.9,14.28,99.14,25.44,64.91,89.74,2.978540510051515,2474512.219702645,2935374.744477132,16114169.261666663,55.83382135774218,9.58,0.18860694578834306,
2025/05/26 02:00:00,8.95,17.86,13.99,98.6,25.61,65.15,89.24,3.005904732133306,2695568.021778964,3101681.2807351835,17426596.256666657,57.015628873467335,9.74,0.18795347395977136,
2025/05/26 04:30:00,8.15,17.81,13.67,96.38,24.52,64.66,88.05,3.047903093246932,2755727.041594028,3150408.79639988,18001938.075,57.16753501467065,9.54,0.19297667028109328,
2025/05/26 07:00:00,7.45,17.66,13.44,95.4,24.81,64.16,87.22,3.039436054684328,2747463.138785117,3175784.610111579,18003927.17444445,56.74944908571331,9.49,0.18719267376569165,
2025/05/26 09:30:00,8.91,17.62,13.73,93.71,23.22,63.66,85.08,3.122695761046095,2640149.326712747,2935813.4694755957,17412684.520000003,55.681963017593034,9.37,0.1847207644706322,
2025/05/26 12:00:00,8.93,17.8,13.87,94.04,23.44,63.19,84.84,3.1294250256178913,2687543.1353200576,2962601.8342446308,17682359.65833334,55.0321562551955,9.43,0.1755731838252751,
2025/05/26 14:30:00,9.37,18.02,14.14,94.44,23.35,63.78,84.86,3.1368039395900276,2558401.0041884016,2882446.6203783117,17067514.51777778,54.66467918551734,9.37,0.17948479072426687,
2025/05/26 17:00:00,9.74,18.18,14.28,94.66,23.3,64.36,84.88,3.1252367397145595,2504758.1916621835,2820761.2579962015,16644128.819999995,54.53376549470448,9.39,0.18046760192795835,
2025/05/26 19:30:00,9.89,18.29,14.46,94.66,23.31,64.35,84.67,3.125145671168117,2516725.2125035557,2782178.078344834,16560472.622222228,54.46184608990967,9.49,0.17852729827113878,
2025/05/26 22:00:00,9.96,18.2,14.4,94.11,23.31,63.6,84.36,3.1203722004422185,2496983.7292066817,2804358.4964744863,16542791.686666664,53.992411652242026,9.39,0.17771370212337337,
2025/05/27 00:30:00,7.2,17.98,13.66,96.77,25.3,63.65,88.48,3.0387113041538814,2813445.9879169287,3336474.2356636636,18688434.685555555,56.70415649386342,9.48,0.18545325436541438,
2025/05/27 03:00:00,8.09,17.85,13.71,98.16,25.61,63.75,89.71,3.0086445023526234,2880750.504630224,3342004.395129897,18722677.942222215,56.577269535621326,9.6,0.18473109944072744,
2025/05/27 05:30:00,10.2,17.59,14.18,95.77,23.44,63.84,85.84,3.0419854656183527,2420656.967262309,2801070.2610935066,15885068.22222222,54.878991522418346,9.26,0.1940294838024156,
2025/05/27 08:00:00,8.91,17.46,13.61,94.14,23.04,63.53,85.52,3.105401663055473,2509815.789699908,2821258.1835213257,16555744.461666662,55.60052853681907,9.29,0.18737980261073475,
2025/05/27 10:30:00,9.53,17.37,13.78,94.5,23.25,63.27,85.47,3.103412106151579,2498642.71244403,2874568.6781981504,16675956.733333329,54.92989455487219,9.21,0.184519903327482,
2025/05/27 13:00:00,9.63,17.52,13.86,94.63,23.15,63.5,85.35,3.101248468711848,2505779.370529013,2818561.8470051773,16512752.697222218,54.89768824893673,9.3,0.18369610142824372,
2025/05/27 15:30:00,10.37,17.78,14.28,95.04,23.17,64.25,84.94,3.070550175952425,2337975.507734359,2773345.0567282178,15695200.662777774,54.93712668442316,9.16,0.19554595132060398,
2025/05/27 18:00:00,10.42,17.96,14.45,95.44,23.19,64.99,84.53,3.0287393654738173,2238168.352107061,2659141.2366390144,14833260.163333336,55.002815530377575,9.2,0.20075578072769273,
2025/05/27 20:30:00,10.21,18.0,14.39,94.31,23.29,65.26,84.58,3.066915017732984,2393941.609556791,2725504.585573402,15701520.706666661,55.561122700036776,9.4,0.19477468231393705,
2025/05/27 23:00:00,10.93,17.95,14.62,95.27,23.16,65.13,85.17,3.0396367512206353,2244573.6673684074,2701397.044455265,15034583.593333336,54.58764417212967,9.13,0.2007618127571804,
2025/05/28 01:30:00,10.81,17.86,14.49,94.81,23.09,64.45,85.31,3.058407705701022,2285917.920938177,2669999.009853074,15157847.148888888,54.36968125315275,9.22,0.1914928909665456,
2025/05/28 04:00:00,10.75,17.69,14.36,95.04,23.11,65.08,85.73,3.0421993819456934,2260901.8993723276,2639972.8557135635,14910062.902777782,54.200428118373,9.2,0.18989022936546218,
2025/05/28 08:00:00,8.77,17.38,13.53,94.36,23.51,65.03,85.75,3.0955816943386685,2587979.7226277273,2849975.262353725,16834259.835555553,56.10747055143645,9.47,0.18268130391883702,
2025/05/28 10:30:00,8.14,17.24,13.29,94.75,23.79,64.63,85.9,3.075009095649539,2659463.128845335,2979950.152924803,17341869.39833334,56.38543733269552,9.41,0.18644364786866574,
2025/05/28 13:00:00,8.15,17.14,13.19,94.75,23.78,64.25,86.05,3.0740672171794006,2700962.6972398995,3056947.238160388,17700836.999999996,56.427004343823626,9.34,0.18750015140337106,
2025/05/28 15:30:00,7.99,17.18,13.19,94.6,23.72,63.89,86.14,3.081686028832244,2770637.4128565555,3101995.682847702,18098256.305555556,56.36991342697479,9.36,0.18478578297839895,
2025/05/28 18:00:00,7.86,17.36,13.27,94.38,23.84,63.53,86.13,3.0898043509849993,2828855.88386965,3153013.588261628,18483451.43333333,56.385943913174515,9.41,0.18091279274066077,
2025/05/28 20:30:00,7.48,17.43,13.24,93.75,23.53,63.35,86.12,3.1002178131262115,2810477.458892685,3187364.957018291,18595254.59,56.026091009355184,9.26,0.18511721091258534,
2025/05/28 23:00:00,7.69,17.32,13.19,94.28,23.69,63.56,86.09,3.094616221195462,2801561.2596771363,3125459.6021185257,18342490.338333335,56.111779141072475,9.36,0.18046223165054998,
2025/05/29 01:30:00,7.2,17.12,12.94,94.23,23.76,63.48,86.07,3.082265939344782,2807496.0841395482,3172314.705047201,18431994.24,56.32477201243711,9.29,0.18288303133823333,
2025/05/29 04:00:00,7.33,17.04,12.9,94.13,23.7,63.47,86.05,3.0822053155972386,2760089.33537058,3108824.554061919,18089818.97555555,56.02748631206833,9.28,0.18137406279054055,
2025/05/29 06:30:00,7.41,16.86,12.79,93.61,23.69,62.78,85.63,3.081714944098504,2840547.7958228528,3155443.5935849715,18478581.733333327,56.04266838701341,9.3,0.17801514368625607,
2025/05/29 09:00:00,11.12,16.8,14.32,95.88,21.91,62.8,83.57,2.9169004662079936,1953293.6758859286,2351344.310733425,12556863.51333333,52.39481694389366,8.72,0.19731312252469504,
2025/05/29 11:30:00,11.45,16.99,14.54,95.2,21.95,63.47,82.01,2.818888332943398,1836556.7554249559,2183961.0368747935,11333965.500000002,51.2532757687145,8.76,0.1901017682444951,
2025/05/30 06:15:00,10.74,17.33,14.13,93.98,22.35,65.19,83.68,3.0755406785177013,2269386.7291559493,2628015.145790504,15062826.111666674,54.3224551582,9.05,0.19397665210275972,
2025/05/30 08:45:00,7.34,17.26,13.1,97.72,25.7,64.33,89.3,2.9876664384430387,2809267.5657007406,3290017.928212983,18223225.301111106,57.379080530609144,9.54,0.18759830249982393,
2025/05/30 11:15:00,7.89,17.49,13.37,97.96,25.77,63.48,89.36,3.002288842171503,2929213.3240509685,3367966.156014975,18906579.364444442,56.85129177175247,9.62,0.17958777786086438,
2025/05/30 13:45:00,6.3,17.9,13.6,96.15,24.85,63.46,89.37,3.067366471134236,3042686.6161702955,3590464.842681422,20346974.73722222,56.74875039613045,9.36,0.1842555363053524,
2025/05/30 16:15:00,10.67,18.3,14.64,95.57,23.58,63.93,85.99,3.1062382552320464,2387056.85960554,2790994.3579084426,16084893.354444435,53.241250561450045,9.29,0.17474193500545124,
2025/05/31 03:30:00,12.74,18.49,16.0,95.53,22.06,65.71,82.4,2.8155024496542804,1810756.018639469,2240204.998292008,11406059.12111112,56.90552985772109,9.02,0.2567420850558435,
2025/05/31 06:00:00,12.44,18.34,15.65,95.53,22.11,65.95,82.61,2.8316632785777247,1836244.1250604098,2200628.4690188942,11431595.902222222,55.174282946844016,9.07,0.23176435133718482,
2025/05/31 08:30:00,12.37,18.2,15.59,95.2,21.99,66.19,82.81,2.8461188993619335,1808355.8469686955,2174768.38714729,11336993.213333335,53.17643348096709,8.96,0.21302753027716637,
2025/06/01 14:30:00,11.7,19.52,15.93,99.7,25.64,65.61,89.71,3.0544788956140736,2496626.9849114763,2954640.0765960617,16651431.744444437,54.8655304571995,9.84,0.18437953239051924,
2025/06/02 16:30:00,12.72,19.8,16.39,93.75,22.26,64.52,82.66,3.174610264147894,2171883.8144199904,2483408.919585791,14779384.607777778,51.69508007751722,9.35,0.18104996364623316,
2025/06/03 13:30:00,12.48,19.24,15.99,93.94,22.3,64.22,83.28,3.1945700906778245,2291010.3111432157,2539952.498317011,15433561.806666667,51.47764978416632,9.39,0.16952935183465048,
2025/06/03 16:00:00,12.85,19.48,16.3,94.4,22.29,64.68,84.3,3.211672293935112,2333888.896289422,2590536.476056208,15816392.67999999,52.82791280591698,9.47,0.18209837131636858,
2025/06/03 18:30:00,10.34,19.73,15.65,98.96,25.55,65.4,89.91,3.0802409172847707,2549685.703746069,2951024.962211218,16944104.778333325,54.42984748135086,9.89,0.17489271642227588,
2025/06/03 21:00:00,11.92,19.73,16.08,99.92,25.58,66.0,89.5,3.053718685936754,2459113.195212652,2904673.3320760136,16380125.361111108,54.13282831458821,9.84,0.18021094163713422,
2025/06/03 23:30:00,13.94,19.69,17.24,96.53,22.08,66.73,83.15,2.902156843745843,1782122.8652526839,2146632.7324214173,11402470.358888889,51.72780267175477,9.15,0.20984239271863447,
2025/06/04 02:00:00,13.71,19.61,16.97,95.69,22.02,65.69,82.89,2.9722537059261915,1892773.0739558144,2174811.3912068577,12090510.666666666,51.9749978689635,9.32,0.20118652801205988,
2025/06/04 04:30:00,12.85,19.39,16.24,94.13,22.26,64.95,82.67,3.1307666460158177,2136176.9969071336,2447730.3475475535,14351807.995555555,52.80246592198,9.35,0.19188724041358088,
2025/06/04 07:00:00,12.4,19.29,16.0,93.43,22.25,64.15,82.46,3.1552608656469174,2199193.037517752,2499700.147802705,14826897.85499999,52.41067046206814,9.33,0.1844318163208722,
2025/06/04 09:30:00,11.86,19.22,15.76,93.38,22.32,63.74,82.11,3.156025314122478,2212436.978215423,2512008.431140582,14911104.535555553,52.276032712617166,9.32,0.18021597951885915,
2025/06/04 12:00:00,12.07,19.25,15.8,93.67,22.36,63.49,82.46,3.176836184194602,2280066.233825914,2581771.1719857464,15445927.291666659,52.93663655408744,9.36,0.18372208319720196,
2025/06/04 14:30:00,12.76,19.39,16.17,93.89,22.26,64.57,82.81,3.159710957932706,2216745.408275099,2483658.5231378525,14852598.933333337,52.8593235585177,9.43,0.186329668976672,
2025/06/04 17:00:00,12.96,19.55,16.4,94.1,22.26,65.66,83.04,3.122819777897731,2070734.0737785362,2432591.1803222476,14063721.23444445,52.708033387456226,9.28,0.19590930489354108,
2025/06/04 19:30:00,13.04,19.6,16.5,93.85,22.18,65.03,83.03,3.1578292713461273,2161631.554521762,2451752.293902821,14568971.999999998,52.592124219032144,9.4,0.18947339490256315,
2025/06/04 22:00:00,13.04,19.66,16.45,93.75,22.28,64.71,83.17,3.1744193938775918,2189209.4189776652,2524305.824245077,14963367.307777783,52.60205956960726,9.35,0.18911075901242813,
2025/06/05 00:30:00,12.93,19.58,16.34,94.65,22.29,65.35,82.97,3.130072594514932,2146794.326090924,2388208.9295049785,14195527.548888892,52.589575612880594,9.49,0.1864992554918756,
2025/06/05 03:00:00,13.25,19.54,16.64,94.73,22.21,65.87,82.94,3.042302375885131,1944144.9427014724,2283207.702489116,12861504.35166666,51.458691517952445,9.24,0.19153723537182377,
2025/06/05 06:00:00,12.83,19.44,16.28,94.28,22.11,65.05,82.75,3.084882879303938,1985103.6010220852,2310996.7510702126,13253564.316666666,51.50813183943387,9.23,0.18707046072909786,
2025/06/05 08:30:00,12.53,19.39,16.09,93.74,22.28,64.1,82.56,3.1348772325493166,2120765.379313854,2419346.0365965497,14233321.48333334,51.68276457366244,9.32,0.1802311627423214,
2025/06/05 11:00:00,12.8,19.5,16.32,93.96,22.29,64.2,82.36,3.1416132388395295,2091995.134126689,2492467.921696541,14403273.08444444,52.08504670782099,9.19,0.19067884044935615,
2025/06/05 13:30:00,12.43,19.64,16.19,94.07,22.15,64.39,82.45,3.1422473405316613,2094760.3622107983,2425917.4489222653,14205690.986666668,52.767737132182845,9.31,0.19210212283202968,
2025/06/05 16:00:00,13.2,19.71,16.65,94.41,22.31,65.53,82.65,3.0930764913832984,2009686.4890433345,2345151.5656194277,13470477.28888889,52.480194817199276,9.34,0.19681389879009473,
2025/06/05 18:30:00,13.22,19.78,16.7,94.67,22.19,65.2,82.85,3.1276569208717704,2069160.6405910451,2376160.222990361,13904095.394444438,52.52577631742753,9.39,0.19420843548241995,
2025/06/05 21:00:00,13.0,19.68,16.47,94.59,22.23,65.45,82.96,3.116506975130439,2051582.553919759,2379484.1028487943,13810072.79666666,52.61188291976191,9.34,0.19471314083788793,
2025/06/05 23:30:00,13.0,19.54,16.42,94.51,22.27,65.7,83.01,3.1067175956587563,2072704.1759558811,2337915.865746263,13703183.578333337,52.500593867368536,9.44,0.18970043323224114,
2025/06/06 02:00:00,12.86,19.4,16.3,94.18,22.24,65.41,83.05,3.1158209764476545,2094835.7925845992,2368329.5447279215,13907073.18,52.43738059749819,9.4,0.18816912716804698,
2025/06/06 04:30:00,12.66,19.27,16.13,93.77,22.29,64.79,82.86,3.1273020940810894,2127312.2688920116,2436117.5724404,14271884.769999992,52.42900406251715,9.33,0.18728109185384867,
2025/06/06 07:00:00,12.51,19.12,15.94,93.75,22.2,64.24,82.37,3.110676351305337,2074419.0308689408,2395193.4617424975,13904148.805555563,52.153681506483,9.25,0.18683496312634845,
2025/06/06 09:30:00,12.47,19.02,15.89,93.9,22.38,64.32,83.37,3.1319848835494732,2166249.710178437,2499838.087645292,14614796.991666675,52.553533482266005,9.28,0.18598922027757153,
2025/06/06 12:00:00,12.51,18.99,15.92,94.03,22.15,65.07,83.34,3.112546246988056,2079759.2843480904,2431945.0820127665,14043549.135000007,52.5029443891836,9.19,0.19179168432926424,
2025/06/06 14:30:00,12.33,19.05,15.85,94.16,22.23,65.81,83.32,3.106363142153922,2103955.163002645,2402774.2577075083,14000168.166111104,52.78348257203311,9.31,0.18973044199439473,
2025/06/06 19:30:00,12.49,19.12,15.89,93.51,22.29,64.89,82.01,3.0831838213243286,2094749.3210120674,2343378.7978160554,13684168.177777782,52.978028465773434,9.42,0.19052032480052009,
2025/06/06 22:00:00,12.24,18.99,15.77,93.62,22.18,65.67,82.52,3.06486028968239,2028245.5853512862,2363962.426032347,13462094.066666663,53.23396035040446,9.22,0.20013455627863683,
2025/06/07 00:30:00,12.39,18.88,15.8,94.19,22.27,66.39,82.77,3.0341773497440028,2016708.9129836697,2325805.375173336,13176553.389999995,53.18558118422112,9.27,0.19839635150128404,
2025/06/07 10:00:00,12.32,18.57,15.65,94.58,22.22,64.98,82.56,3.0447393720794267,2015436.4860771697,2328833.9478884735,13227804.369999997,51.85106250227443,9.18,0.18505564016496442,
