datetime,Temp in cp1,Temp in cp2,Pressure in cp1,Pressure in cp2,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,error
2025/01/24 22:30:00,1.7775092698611274,53.96955570316857,2.1780884293204594,7.710000000000001,0.5706163414494011,0.5567672063626952,55.80181305844285,68.68413343087964,3.539801183556831,3.053177691309987,
2025/01/26 19:15:00,3.913574595641421,58.670541517719585,2.2083718045902128,8.12,0.5460737470678416,0.5485833295796916,52.0475478479295,65.80538650506271,3.6769170766997514,3.0812807881773403,
2025/01/26 21:45:00,3.8518402476958045,58.86822223267086,2.201762531946304,8.12,0.5441173216972031,0.5472681868439125,51.74827469074765,65.34277407723776,3.6879544829124327,3.0849753694581286,
2025/01/27 00:15:00,4.022820668299801,59.60156039688235,2.2115507877126293,8.130000000000003,0.5335039551244383,0.5415897070752008,50.16527722017903,63.345321450452516,3.6761534237288434,3.083640836408364,
2025/01/27 02:45:00,4.0801729778758045,60.22812281871472,2.2243319951477045,8.12,0.5210324635723047,0.5360643652343757,48.7975160316877,61.625652943928074,3.650534190810306,3.080049261083744,
2025/01/27 05:15:00,4.020243273501819,59.52625158144201,2.2431223053705893,8.16,0.5299592273732433,0.5398690084726017,49.77652331519728,62.74005136345458,3.6377864820223773,3.0723039215686274,
2025/01/27 07:45:00,4.089857439661955,59.02326545752152,2.2088804860154134,8.12,0.5430559514696517,0.5467089959590143,51.58591755527701,65.1460740188727,3.6760703222326074,3.0849753694581286,
2025/01/27 10:15:00,3.832447813408919,58.586379522713685,2.188113569148884,8.130000000000003,0.552721871843173,0.5519273472697046,53.06450730914551,66.98167262229269,3.7155292643984414,3.0787207872078715,
2025/01/27 12:45:00,2.5460731755627535,54.933394136694176,2.290688196477818,8.08,0.5642998878783311,0.5589568674683951,54.83558913251927,69.45436499028803,3.5273242392499684,3.1002475247524752,
2025/01/27 15:15:00,2.1554161444127544,54.15077288374658,2.2198778325908806,8.41,0.6289018231860236,0.5910566504529878,64.71770650312122,80.74573142165953,3.788496770646364,3.1712247324613556,
2025/01/27 17:45:00,1.793918780189017,52.06516935779081,2.1946699991397254,8.4,0.6746539362784152,0.6142452197690735,71.87065274417078,89.81413757439489,3.827454698561817,3.177380952380952,
2025/01/27 20:15:00,1.7683551357303031,51.67918976594433,2.196639482969008,8.350000000000001,0.6751604804250984,0.6157668066477205,71.99868647041993,90.75070608282498,3.801261001060596,3.201197604790419,
2025/01/27 22:45:00,2.1168720162107775,52.92891461482225,2.218370931902209,8.42,0.6528781502729126,0.6077644798818124,68.38535016209428,86.62284979484161,3.7955780428388586,3.171021377672209,
2025/01/28 01:15:00,2.0319689948213977,52.91180440744938,2.2082418239293577,8.430000000000001,0.6558953790358868,0.6093942012001656,68.84689374631812,87.19611786320488,3.817516681664697,3.1803084223013047,
2025/01/28 03:45:00,2.623824495405472,54.2082989188894,2.174591514789967,8.39,0.6434270965523474,0.6026505270884207,66.93962842484744,84.82397424074423,3.8581958694023273,3.1835518474374256,
2025/01/28 06:15:00,1.9536110198352503,52.87964483365835,2.1914243136844362,8.380000000000003,0.6558159031176327,0.6080743133996147,68.83473636513791,86.73183631926126,3.8239969994267007,3.17780429594272,
2025/01/28 08:45:00,1.7710804682606636,52.17948875104122,2.185593294963865,8.32,0.664139250129529,0.6113706139270836,70.10795351716514,88.04475763062811,3.806746671108157,3.204326923076923,
2025/01/28 22:30:00,3.020424023767589,55.56398408278881,2.227610586428343,8.23,0.5993334722457075,0.5713111492972551,60.19465447603155,73.80008667921905,3.694541608906445,3.114216281895504,
2025/01/29 01:00:00,2.130804493228311,53.00958834576517,2.3144934810923576,8.24,0.6065701642554312,0.5795652237068135,61.301646696533616,76.7035262057342,3.5601742097415703,3.1055825242718447,
2025/01/29 03:30:00,2.0610839468691324,53.23447841980453,2.328820689418589,8.270000000000001,0.5993342910426362,0.5763015199462731,60.194779726883226,75.55549118315305,3.5511536107422166,3.094316807738815,
2025/01/29 06:00:00,2.1958098484223,53.76859985942525,2.3300629198805014,8.270000000000001,0.5914207708509482,0.5712870220024764,58.984253525517076,73.79159970202065,3.549260378094911,3.0967351874244256,
2025/01/29 08:30:00,3.5020362198265502,57.02829976979433,2.251474894832585,8.260000000000002,0.5725005515710518,0.5604515279518141,56.0900394944509,69.98012428332656,3.668706241831845,3.112590799031477,
2025/01/29 11:00:00,3.3059094561628513,56.0810416099298,2.274066565504187,8.32,0.5872557467856657,0.5674920825395776,58.34713241655163,72.45669808972174,3.6586440019865294,3.0733173076923075,
2025/01/29 13:30:00,3.436662948067351,55.84779682685212,2.2815911909282747,8.28,0.5875883033100767,0.5677955791446346,58.39800337871338,72.56345555222805,3.6290462695165155,3.099033816425121,
2025/01/29 16:00:00,3.333376351884624,55.35328712802226,2.255696680940185,8.270000000000001,0.60145490511195,0.5751460539851905,60.51916872592528,75.14904639279523,3.6662730720306884,3.106408706166868,
2025/02/06 20:00:00,1.7905209718406923,54.71387016548783,2.1409305167096706,8.07,0.6070698862861139,0.5728271724270201,61.378088860941965,74.33336046131247,3.7693890282822125,3.1325898389095417,
2025/02/06 22:30:00,1.4514748386976066,54.59645406384067,2.189643427142929,8.180000000000001,0.5915868472232192,0.573015420924899,59.00965812362171,74.39957844075151,3.7357680700886338,3.1943765281173593,
2025/02/07 01:00:00,1.311770403984383,54.125718578554995,2.1736273621891984,8.210000000000003,0.6079551997383339,0.5798493177548115,61.51351470233358,76.80345865694599,3.7770963610483763,3.172959805115712,
2025/02/07 03:30:00,1.5448080019511963,55.29096823713928,2.151565114145262,8.210000000000003,0.5934980576385408,0.5741328188695038,59.302014777553,74.79263248875407,3.8158268815682743,3.1900121802679653,
2025/02/07 06:00:00,1.6202551745940923,55.45620033743023,2.146447902297814,8.14,0.5879390610299673,0.5696924127912724,58.451658566286575,73.23068261023798,3.7923119360530357,3.171990171990172,
2025/02/07 11:45:00,1.371538952910953,54.76253747278969,2.1410109807619557,8.14,0.6050439496447134,0.5728397281217367,61.06818260843751,74.33777703165886,3.8019422007369106,3.214987714987715,
2025/02/07 14:15:00,1.2226741529393053,54.52841690747209,2.18251051119289,8.220000000000002,0.5998789794566354,0.5730732871402654,60.27810037063469,74.41993336470823,3.766304885059735,3.222627737226277,
2025/02/07 16:45:00,1.3718444640367693,55.234276978272135,2.1640529833320077,8.350000000000001,0.6040665589948117,0.5778707468927275,60.918671776088296,76.10747985157754,3.8585007226317747,3.2670658682634732,
2025/02/07 19:15:00,1.3199134529503453,54.805779719648854,2.1750786685905608,8.300000000000002,0.6021248725255072,0.5780458243123986,60.62165321936538,76.1690647943861,3.8159539330034242,3.275903614457831,
2025/02/07 21:45:00,1.2732440576727981,54.46221434459426,2.1530282989181257,8.270000000000001,0.6110744996218971,0.5830759968826348,61.990672041608946,77.93846995612626,3.841101393862584,3.2563482466747278,
2025/02/08 00:15:00,1.571232107943331,55.59698440269625,2.1504881488444614,8.270000000000001,0.5949305610924968,0.574365654366251,59.521143929001376,74.87453431698096,3.845638491169451,3.2442563482466746,
2025/02/08 11:45:00,1.4150736279625562,55.54145447707697,2.157941035382697,8.4,0.6095203050353682,0.5769946352183533,61.752927874231005,75.79930026186226,3.892599409469182,3.267857142857143,
2025/02/08 14:15:00,1.5400776596255241,54.89920141373523,2.132214628065892,8.33,0.6209959330964245,0.5863682927379577,63.50834747366833,79.0965624865574,3.9067361654656922,3.2809123649459786,
2025/02/08 16:45:00,1.4230210328168482,54.38779977415146,2.1482515167211322,8.41,0.6310249453494091,0.5934758290426841,65.04247916373515,81.59669767063379,3.9148116198405627,3.3269916765755054,
2025/02/08 19:15:00,1.243519409572059,53.91835127704093,2.163389556581643,8.440000000000001,0.6345967969242586,0.5972671206833423,65.58886305029984,82.93031613102814,3.9012853576569846,3.3412322274881516,
2025/02/08 21:45:00,1.3741686851931263,54.87572532782559,2.201142971803175,8.510000000000002,0.6147415164886076,0.5851564578278734,62.55161330295378,78.67028944818027,3.8661732150132044,3.343125734430082,
2025/02/09 00:15:00,1.5427606311380941,55.00485594001327,2.140317194554595,8.42,0.6221832500781177,0.5903423126190012,63.689970604822136,80.49445712976542,3.9339963354133696,3.299287410926366,
2025/02/09 02:45:00,1.3228191065064152,54.481887970077025,2.142693557838927,8.380000000000003,0.6243593352958499,0.5914980749023213,64.02284499051352,80.90100615414931,3.910965228481801,3.2792362768496415,
2025/02/09 15:00:00,1.6253527682043227,53.753413490059586,2.297297412454212,7.890000000000001,0.5307614804431534,0.5583201767507506,49.864507226966936,69.23040371927556,3.4344704160751576,3.077313054499366,
2025/02/09 17:30:00,1.9615297626742176,56.36808359550383,2.324644202051457,7.8500000000000005,0.48973331344865945,0.5338663131100202,45.364906339983555,61.0844049505817,3.3768608516832455,3.0662420382165605,
2025/02/09 20:00:00,2.3026934457424773,58.21611590004318,2.3374025393122055,7.910000000000001,0.47776050774703677,0.518564163369487,44.051836536939796,57.31640611690602,3.3840983172404546,3.0417193426042983,
2025/02/09 22:30:00,2.130190471255787,57.99412356688265,2.3388827781033026,7.880000000000001,0.4816140405247635,0.5151496664480006,44.47445740389143,56.47562095691623,3.3691299426259493,3.052030456852792,
2025/02/10 18:45:00,2.249372174356836,57.47727021258987,2.306828499393134,7.8500000000000005,0.49819780012255843,0.521257593439113,46.293215219852684,57.97963589396635,3.402940444885751,3.0636942675159236,
2025/02/10 21:15:00,2.102617602751252,56.36491501569674,2.309613273581503,7.8500000000000005,0.5091458406978717,0.5300881620918417,47.49389798713341,60.1540736656774,3.3988374113502795,3.0585987261146497,
2025/02/10 23:45:00,2.0960734709130406,56.905182049781956,2.325869364849679,7.870000000000001,0.49867534297629684,0.5245820691100541,46.34558783129559,58.79825423603519,3.3836810093195577,3.054637865311309,
2025/02/11 02:15:00,2.852492743443861,59.09015834597949,2.3146351952645903,7.870000000000001,0.48000353429043996,0.5142357982506192,44.29783154387195,56.25059020240374,3.4001038332523783,3.053367217280813,
