datetime,Comp1 eff,Comp2 eff,Comp1 m,Comp2 m,pr1,pr2,X,x,cop,cop_given,error
2025/01/27 02:30:00,0.5427597901170084,0.575957593647609,50.202877595965,63.399971687329305,3.66384568070498,3.0825123152709364,0.9879286868134444,0.9890845744905631,2.365747444102123,2.49,
2025/01/27 02:45:00,0.541718042252897,0.5749614256616182,50.05612775924208,63.21513486475073,3.6606933397693506,3.080049261083744,0.9879224457042766,0.9890262480673518,2.3640257569964565,2.49,
2025/01/27 03:00:00,0.5422960278983618,0.5756585706792611,50.02669005325557,63.1451762252361,3.6578691723985615,3.0885608856088558,0.9879675498710243,0.9891228959647097,2.364495476729553,2.48,
2025/01/27 03:15:00,0.54234988326365,0.5743499551574713,50.39578811754871,63.48773594082788,3.615377414028439,3.08078335373317,0.9887275117715718,0.9901621369103972,2.3710972634351815,2.36,
2025/01/27 03:30:00,0.55273591016176,0.5824742484763757,50.75111068233849,64.03055773751267,3.6082552180235763,3.076167076167076,0.9883289718787255,0.991028935579828,2.3999875269286717,2.36,
2025/01/27 03:45:00,0.5615126580959053,0.5890340021522776,50.82941535472654,64.25248008821728,3.6388805077380226,3.0925925925925926,0.988143709771048,0.9913686933114354,2.412835100295239,2.35,
2025/01/27 04:00:00,0.5603286905060288,0.5883023435965691,51.09233487579977,64.46056711397041,3.6355448898487532,3.078624078624079,0.9884295615218577,0.9913947874099279,2.4126500963171353,2.34,
2025/01/27 04:15:00,0.559494350125687,0.5874609036921116,51.25435105547955,64.6032562467825,3.6269261851493115,3.0698529411764706,0.9886042257693198,0.9915074250121577,2.413287285477621,2.35,
2025/01/27 04:30:00,0.5615721523328461,0.589216567039009,51.28645767501853,64.64397496103767,3.644005478061469,3.0686274509803924,0.9883518444166605,0.9912729196775963,2.4157665397612598,2.38,
2025/01/27 04:45:00,0.5554510938746976,0.5846930559508333,51.06502119831221,64.36461650155366,3.6557081743647437,3.0698529411764706,0.9880980150732483,0.9903793762535009,2.398765369035914,2.37,
2025/01/27 05:00:00,0.5539140325999239,0.5835339510445537,51.23469331068614,64.57822896824592,3.630112810762783,3.071078431372549,0.9883615259035896,0.9907885944058085,2.399454774560026,2.38,
2025/01/27 05:15:00,0.5603907482026831,0.588752677326264,51.44411286332447,64.84193889867169,3.6511697690613247,3.0723039215686274,0.9880730973933806,0.9908695377805419,2.4116426114887837,2.39,
2025/01/27 05:30:00,0.5744692523417025,0.6001266818569304,51.79474093468582,65.31542612650384,3.7024900830783016,3.074846625766871,0.9877783369579154,0.9912188641380799,2.436724710373835,2.45,
2025/01/27 05:45:00,0.5692262750065684,0.5968137938737597,51.718994850269475,65.22015933366649,3.7070173549544903,3.0736196319018405,0.9878911338279464,0.9907821738764212,2.4240590130411324,2.45,
2025/01/27 06:00:00,0.5689327129533671,0.5957824674906641,51.85849653945567,65.36677315223208,3.7160420470020905,3.060049019607843,0.9880922872735062,0.9907475178561509,2.4228774774432256,2.43,
2025/01/27 06:15:00,0.5707725611316973,0.5970287333366595,52.00632255314401,65.55056743411504,3.71757956644641,3.0723039215686274,0.9880054026996409,0.9908255020406391,2.4245567148848397,2.41,
2025/01/27 06:30:00,0.5787574841151848,0.6033547959243256,52.87954709201552,66.65224120364933,3.7108113159435097,3.0674019607843137,0.9881665098737947,0.9917190775692427,2.44631462768242,2.42,
2025/01/27 06:45:00,0.6020480164446302,0.6218839197681654,54.07249272591403,68.25322844615951,3.7102209558853834,3.0824108241082406,0.9880523825207191,0.993643110746117,2.5014692896393735,2.43,
2025/01/27 07:00:00,0.5797750065896756,0.6041881695216691,52.390596959323915,66.09826180633452,3.6933002826938086,3.07985257985258,0.9879845554295774,0.9919705470667226,2.4503239667460557,2.43,
2025/01/27 07:15:00,0.5793097878457075,0.603960693944229,52.371697435939154,66.07441734344985,3.689093584897114,3.07985257985258,0.988018287241082,0.9920117020116882,2.450139140143759,2.43,
2025/01/27 07:30:00,0.5934052144995304,0.614746213725049,54.353131844632166,68.44196051714808,3.694859342865865,3.069682151589242,0.988408706817842,0.9932570910143308,2.4843428422889695,2.44,
2025/01/27 07:45:00,0.6011612506063506,0.6213272381436342,54.3483761635238,68.63468760753445,3.698519482434953,3.0849753694581286,0.9880657321672837,0.9937647646914972,2.501425400731613,2.45,
2025/01/27 08:00:00,0.6019202176010874,0.62213224674538,54.37773663563339,68.70478417490558,3.6987817814977118,3.0887792848335387,0.9882538902953057,0.993983641095049,2.5026123683189487,2.46,
2025/01/27 08:15:00,0.6082502362829447,0.6268291600630932,54.56162345379814,68.9373871494678,3.7167433332808586,3.087546239210851,0.9883642650546761,0.9943235189471628,2.5142716989389555,2.48,
2025/01/27 08:30:00,0.5992449559500855,0.6200734802068562,54.34350816232334,68.59531880599262,3.715352795802393,3.0824108241082406,0.9884406406959402,0.9936277050047942,2.4935475642982814,2.49,
2025/01/27 08:45:00,0.6095615196857781,0.6274976180688429,54.69003969283862,69.16671714506472,3.672800226008801,3.0927070457354757,0.9883702368343117,0.9950568741310318,2.5252297864045326,2.48,
2025/01/27 09:00:00,0.604082131739902,0.6235866434556596,54.44660835583562,68.75767736565682,3.7170231522373616,3.089901477832513,0.9883794723138878,0.9939751558782676,2.5033994342148747,2.45,
2025/01/27 09:15:00,0.5947044389887853,0.6158144425288238,54.10806322647455,68.33305845793845,3.72238062173553,3.076354679802956,0.9883066372199867,0.993107402066973,2.4816809453585154,2.46,
2025/01/27 09:30:00,0.5925781654898512,0.6141728395960685,53.99801387500598,68.19143542341456,3.7206878875038263,3.088669950738917,0.98830240217748,0.9929530415573737,2.474358927845248,2.44,
2025/01/27 09:45:00,0.5895816080833252,0.6120459900328802,54.0159440999554,68.18211360199173,3.7084375964750333,3.0811808118081174,0.9884750515504664,0.9929614342849614,2.470869625168149,2.43,
2025/01/27 10:00:00,0.6117791163201016,0.629055262949251,54.92438162657624,69.4636291846289,3.7002132749846957,3.0902348578491967,0.9884818946564927,0.9949505465770099,2.5251689694667085,2.45,
2025/01/27 10:15:00,0.62616658919798,0.640867536229118,56.42998826599474,71.22981427288677,3.743216568411361,3.0787207872078715,0.9885892199557296,0.9954412746007133,2.5539999135154754,2.51,
2025/01/27 10:30:00,0.6114583792107275,0.6296569621368765,55.58507554609404,70.16330729734672,3.74117579835326,3.0787207872078715,0.9884913319543126,0.9942887479859759,2.518966119288446,2.51,
2025/01/27 10:45:00,0.5966976814601094,0.6181772261483669,54.790459099060136,69.168841886909,3.7167996140908643,3.0799507995079947,0.9884595592752939,0.9934211797477154,2.4875269051912396,2.46,
2025/01/27 11:00:00,0.5979334654459513,0.619226382835679,54.681434528241816,69.07318668740162,3.7148470560129137,3.0837438423645325,0.9884938291627625,0.9936023327388518,2.4902787653979903,2.51,
2025/01/27 11:15:00,0.6144172975309679,0.6316087542407555,55.718333208329504,70.42391115746085,3.688587619511655,3.096177558569667,0.9887624057072122,0.9954447231758919,2.5325171187933133,2.5,
2025/01/27 11:30:00,0.6092377434894346,0.6278625166681021,55.78541422395683,70.44205059912915,3.7040035364204913,3.083640836408364,0.9887383287265282,0.9947749128306692,2.519396144914972,2.49,
2025/01/27 11:45:00,0.6121279231863993,0.6303704294196595,56.33182271858712,71.07285288708965,3.6896001858095304,3.076073619631902,0.989125928017681,0.9953981772871692,2.5304910003232317,2.51,
2025/01/27 12:00:00,0.6203854596873196,0.6370906456645399,56.762791855533365,71.90189712609623,3.6363680823386733,3.1065675340768277,0.989452688932877,0.9971720889750189,2.556479099679743,2.56,
2025/01/27 12:15:00,0.610771292843008,0.6295069002628757,56.65680698006242,71.70623766137957,3.6029086554209133,3.1050679851668725,0.9899715153086176,0.9972064940672923,2.539157558743564,2.51,
2025/01/27 12:30:00,0.6157568461790492,0.6329105280694141,57.19528411760295,72.43387703341352,3.5467195057120104,3.1002475247524752,0.990748603597036,0.998905489690656,2.563335479992159,2.57,
2025/01/27 12:45:00,0.61712074544549,0.6333872390180173,57.497331204430445,72.82570846078026,3.5476241060653853,3.1002475247524752,0.9908151324558941,0.9990412317431154,2.5655868959211956,2.52,
2025/01/27 13:00:00,0.6154771528669915,0.6293515929979554,58.07571194237665,73.42612829725205,3.5228723865337153,3.0849753694581286,0.99159194512881,0.9996952845889098,2.5653482059817936,2.51,
2025/01/27 13:15:00,0.6336166680423929,0.6435575643578919,58.76828199156419,74.34613086487573,3.5435662912896246,3.092478421701603,0.9913489733337656,1.0005542718726508,2.604594796729248,2.55,
2025/01/27 13:30:00,0.6333944548673129,0.6424262075317939,58.946649581429845,74.50991782950524,3.546365330089195,3.083640836408364,0.9913741262167411,1.0004650290232193,2.6037405976361416,2.54,
2025/01/27 13:45:00,0.6382061138001828,0.6458792483275665,59.16234060520397,74.75620147419619,3.5406075883249897,3.07985257985258,0.9915028303953642,1.0009343159301027,2.6171713026062897,2.54,
2025/01/27 14:00:00,0.6299696085987331,0.6393897848348908,58.88409423390514,74.37812890817828,3.533434981592425,3.0773006134969325,0.991539472255093,1.0004648208458866,2.5985004180654596,2.53,
2025/01/27 14:15:00,0.6490070662071898,0.6501741798059392,60.539511890284274,76.44313323614496,3.538981048408033,3.0698529411764706,0.9918629391697796,1.0018770087057332,2.6404853940337065,2.52,
2025/01/27 14:30:00,0.6988239938321428,0.6836138411977047,63.51968119268425,80.13962018926507,3.6334298304121875,3.0623471882640585,0.9911717066455247,1.00323409261597,2.7369763560113127,2.6,
2025/01/27 14:45:00,0.6344669340385575,0.6300550133965788,63.09537506208985,78.67204808315101,3.7181916744281867,3.137767220902613,0.9917290818492218,0.9977634404936718,2.536311860515754,2.59,
2025/01/27 15:00:00,0.6706842136304486,0.6507916555949262,66.45920523849921,82.94766220250487,3.8199502515900434,3.1726190476190474,0.9912125938003764,0.9986891880939235,2.5865185086550553,2.67,
